X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
253.02,-3414.186,-364.413,0.005,0.003,0,0.004,4.9911,0.065344,-0.062052,0.643001,0.760546,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:17:47.252,FALSE,
268.826,-3409.542,-364.437,0.002,0.001,0.001,0.002,5.1796,0.065297,-0.062031,0.643034,0.760524,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:17:53.052,FALSE,
284.608,-3404.543,-364.473,0.002,0.001,0,0.002,5.3832,0.065318,-0.061989,0.643031,0.760527,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:17:58.992,FALSE,
300.265,-3399.217,-364.492,0.002,0.001,0.001,0.002,5.5917,0.065339,-0.06192,0.643058,0.760508,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:18:04.852,FALSE,
315.725,-3393.536,-364.538,0.004,0.002,0,0.003,5.7922,0.065267,-0.061945,0.643061,0.76051,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:18:10.532,FALSE,
331.066,-3387.496,-364.524,0.002,0.002,0,0.001,5.9978,0.065264,-0.062032,0.643039,0.760522,0.13,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:18:16.312,FALSE,
346.319,-3381.127,-364.538,0.003,0.001,0,0.002,6.2121,0.065284,-0.062064,0.643021,0.760532,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:18:22.132,FALSE,
361.465,-3374.415,-364.534,0.004,0.002,0.001,0.003,6.4351,0.065326,-0.062073,0.642967,0.760574,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:18:27.972,FALSE,
376.465,-3367.432,-364.618,0.006,0.005,0.001,0.003,6.6608,0.065289,-0.061968,0.642958,0.760593,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:18:33.832,FALSE,
391.299,-3360.076,-364.637,0.005,0.002,0.001,0.004,6.8843,0.065233,-0.061931,0.642909,0.760642,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:18:39.672,FALSE,
405.972,-3352.386,-364.672,0.004,0.003,0.001,0.003,7.1057,0.065155,-0.061883,0.642904,0.760657,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:18:45.592,FALSE,
420.449,-3344.364,-364.717,0.003,0.002,0,0.002,7.328,0.065225,-0.061957,0.642888,0.760659,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:18:51.492,FALSE,
434.788,-3336.009,-364.763,0.004,0.004,0.001,0.001,7.5551,0.065284,-0.061963,0.6429,0.760643,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:18:57.532,FALSE,
448.997,-3327.346,-364.812,0.005,0.004,0.001,0.003,7.7889,0.065299,-0.061875,0.642908,0.760642,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:19:03.392,FALSE,
462.989,-3318.4,-364.943,0.001,0.001,0,0.001,8.0164,0.065246,-0.061766,0.642978,0.760597,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:19:09.352,FALSE,
458.004,-3318.55,-352.671,0.003,0.003,0.001,0.001,8.0264,0.065249,-0.06182,0.642963,0.760604,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:19:15.412,FALSE,
444.236,-3327.472,-352.565,0.004,0.003,0.001,0.003,7.8051,0.065144,-0.06178,0.642944,0.760633,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:19:21.412,FALSE,
430.247,-3336.161,-352.567,0.004,0.002,0.001,0.003,7.5796,0.065009,-0.061718,0.642983,0.760616,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:19:27.352,FALSE,
416.083,-3344.485,-352.487,0.004,0.003,0.001,0.003,7.3616,0.065006,-0.061743,0.642946,0.760646,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:19:33.292,FALSE,
401.779,-3352.502,-352.463,0.003,0.002,0.001,0.002,7.1451,0.065045,-0.061767,0.64295,0.760638,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:19:39.192,FALSE,
387.274,-3360.175,-352.386,0.009,0.007,0.002,0.006,6.9307,0.065117,-0.061825,0.642929,0.760645,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:19:45.072,FALSE,
372.635,-3367.518,-352.313,0.004,0.003,0.001,0.003,6.7165,0.065183,-0.061901,0.642913,0.760646,0.14,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:19:51.252,FALSE,
357.812,-3374.52,-352.292,0.005,0.004,0.001,0.003,6.4933,0.065221,-0.062035,0.642948,0.760602,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:19:57.052,FALSE,
342.867,-3381.225,-352.352,0.004,0.002,0.001,0.003,6.2717,0.065157,-0.062042,0.64304,0.760529,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:20:02.632,FALSE,
327.842,-3387.598,-352.363,0.004,0.003,0.001,0.003,6.0653,0.065187,-0.062024,0.643081,0.760493,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:20:08.452,FALSE,
312.71,-3393.611,-352.321,0.006,0.004,0.001,0.004,5.8742,0.065196,-0.061899,0.643067,0.760515,0.31,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:20:14.252,FALSE,
297.44,-3399.276,-352.265,0.003,0.003,0.001,0.002,5.6811,0.065202,-0.061831,0.643063,0.760523,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:20:20.092,FALSE,
281.995,-3404.61,-352.247,0.002,0.001,0,0.002,5.4799,0.065222,-0.061902,0.643077,0.760504,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:20:25.892,FALSE,
266.426,-3409.594,-352.248,0.004,0.003,0,0.001,5.283,0.06519,-0.06194,0.643091,0.760491,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:20:31.692,FALSE,
250.872,-3414.214,-352.19,0.003,0.003,0.001,0.002,5.1094,0.065264,-0.061931,0.643039,0.76053,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:20:37.552,FALSE,
235.171,-3418.464,-352.155,0.008,0.007,0.001,0.003,4.9367,0.065247,-0.061888,0.643012,0.760558,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:20:43.432,FALSE,
219.336,-3422.389,-352.118,0.003,0.001,0.001,0.002,4.7585,0.065194,-0.061957,0.643018,0.760552,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:20:49.312,FALSE,
203.395,-3425.962,-352.135,0.002,0.002,0.001,0.002,4.5841,0.06508,-0.062034,0.643031,0.760544,0.14,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:20:55.192,FALSE,
187.523,-3429.173,-352.141,0.004,0.003,0.001,0.002,4.4353,0.065091,-0.061955,0.643055,0.76053,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:21:01.092,FALSE,
171.541,-3432.027,-352.132,0.004,0.003,0,0.003,4.2979,0.065123,-0.061899,0.643058,0.760528,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:21:07.552,FALSE,
155.433,-3434.52,-352.135,0.005,0.004,0,0.003,4.1611,0.065163,-0.062034,0.643058,0.760514,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:21:12.952,FALSE,
139.297,-3436.635,-352.122,0.003,0.002,0,0.002,4.0429,0.065161,-0.062087,0.643046,0.76052,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:21:18.892,FALSE,
123.205,-3438.404,-352.127,0.007,0.005,0,0.004,3.9419,0.065255,-0.062095,0.643053,0.760506,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:21:25.172,FALSE,
107.028,-3439.796,-352.1,0.001,0.001,0,0.001,3.8554,0.065319,-0.062143,0.643043,0.760505,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:21:30.772,FALSE,
90.719,-3440.828,-352.114,0.003,0.002,0,0.002,3.7726,0.065299,-0.062337,0.64307,0.760467,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:21:36.752,FALSE,
74.515,-3441.506,-352.129,0.004,0.001,0,0.004,3.7185,0.065298,-0.062309,0.643086,0.760457,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:21:42.672,FALSE,
58.332,-3441.819,-352.126,0.003,0.002,0,0.002,3.6825,0.065351,-0.062187,0.643119,0.760434,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:21:48.652,FALSE,
42.107,-3441.76,-352.147,0.003,0.002,0,0.002,3.6628,0.065323,-0.0622,0.643135,0.760422,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:21:54.592,FALSE,
25.831,-3441.334,-352.156,0.003,0.002,0,0.002,3.663,0.065301,-0.062246,0.643146,0.76041,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:00.552,FALSE,
9.67,-3440.535,-352.168,0.005,0.005,0.001,0.002,3.6831,0.065282,-0.062128,0.643161,0.760409,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:06.492,FALSE,
-6.555,-3439.366,-352.177,0.003,0.002,0.001,0.002,3.7253,0.065319,-0.062168,0.643143,0.760418,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:12.432,FALSE,
-22.784,-3437.847,-352.187,0.004,0.004,0,0.001,3.7847,0.065275,-0.062244,0.643145,0.760414,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:18.392,FALSE,
-38.93,-3435.969,-352.236,0.008,0.004,0.001,0.006,3.859,0.065309,-0.062282,0.643149,0.760404,0.28,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:24.992,FALSE,
-54.994,-3433.708,-352.22,0.005,0.002,0.001,0.005,3.9485,0.065335,-0.062201,0.643152,0.760407,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:30.232,FALSE,
-71.032,-3431.093,-352.242,0.001,0.001,0,0.001,4.0589,0.065296,-0.062195,0.643129,0.76043,0.14,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:36.152,FALSE,
-87.051,-3428.152,-352.293,0.001,0,0,0.001,4.1826,0.065199,-0.062261,0.64314,0.760423,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:42.272,FALSE,
-102.99,-3424.836,-352.352,0.002,0.002,0,0.001,4.3046,0.065228,-0.062249,0.643207,0.760365,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:47.932,FALSE,
-118.845,-3421.12,-352.357,0.004,0.003,0,0.002,4.4527,0.065225,-0.062229,0.643175,0.760394,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:53.772,FALSE,
-134.646,-3417.069,-352.38,0.003,0.001,0,0.003,4.6056,0.065254,-0.062254,0.643184,0.760382,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:22:59.632,FALSE,
-150.371,-3412.685,-352.437,0.005,0.004,0,0.003,4.7703,0.065309,-0.062361,0.643188,0.760365,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:23:05.492,FALSE,
-166.053,-3407.961,-352.465,0.004,0.002,0,0.003,4.9489,0.065341,-0.062492,0.643173,0.760364,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:23:11.312,FALSE,
-181.564,-3402.84,-352.487,0.003,0.001,0.001,0.003,5.127,0.065386,-0.062523,0.64317,0.760361,0.13,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:23:17.132,FALSE,
-196.917,-3397.349,-352.473,0.004,0.002,0.001,0.003,5.3039,0.065423,-0.062412,0.643164,0.760371,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:23:22.972,FALSE,
-212.203,-3391.596,-352.576,0.004,0.002,0,0.004,5.4885,0.065377,-0.0624,0.643219,0.76033,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:23:29.092,FALSE,
-227.4,-3385.459,-352.653,0.007,0.006,0.001,0.003,5.6852,0.065314,-0.062406,0.643235,0.760321,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:23:34.912,FALSE,
-242.397,-3378.972,-352.713,0.005,0.004,0.001,0.003,5.8758,0.065346,-0.062382,0.643271,0.76029,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:23:40.572,FALSE,
-257.354,-3372.165,-352.732,0.004,0.003,0,0.001,6.0769,0.065378,-0.062394,0.643276,0.760282,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:23:46.692,FALSE,
-272.127,-3365.012,-352.799,0.008,0.006,0.001,0.006,6.2809,0.065362,-0.062383,0.643287,0.760275,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:23:52.772,FALSE,
-286.739,-3357.5,-352.801,0.009,0.003,0.001,0.008,6.4915,0.065342,-0.062357,0.643252,0.760309,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:23:58.392,FALSE,
-301.236,-3349.734,-352.932,0.002,0.001,0,0.001,6.7048,0.065306,-0.06244,0.643292,0.760271,0.14,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:24:04.372,FALSE,
-296.274,-3349.479,-340.661,0.003,0.002,0,0.001,6.7449,0.065268,-0.062371,0.643275,0.760294,0.11,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:24:10.432,FALSE,
-282.011,-3357.261,-340.574,0.003,0.003,0,0.002,6.541,0.065578,-0.062583,0.643241,0.760279,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:24:16.432,FALSE,
-267.553,-3364.777,-340.564,0.004,0.002,0.001,0.003,6.3356,0.065508,-0.062509,0.643286,0.760253,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:24:22.372,FALSE,
-252.97,-3371.938,-340.55,0.003,0.002,0.001,0.003,6.1377,0.065509,-0.062539,0.643306,0.760233,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:24:28.452,FALSE,
-238.236,-3378.746,-340.473,0.003,0.002,0,0.002,5.9467,0.065472,-0.06252,0.643288,0.760254,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:24:34.272,FALSE,
-223.398,-3385.237,-340.395,0.003,0.002,0,0.002,5.7614,0.065435,-0.062503,0.643256,0.760285,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:24:40.832,FALSE,
-208.386,-3391.368,-340.328,0.002,0.001,0.001,0.002,5.5706,0.06544,-0.062406,0.643246,0.760301,0.11,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:24:46.012,FALSE,
-193.284,-3397.171,-340.308,0.004,0.003,0.001,0.002,5.3909,0.065484,-0.062446,0.643231,0.760307,0.13,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:24:51.852,FALSE,
-178.131,-3402.649,-340.247,0.003,0.002,0.001,0.002,5.2291,0.065444,-0.062539,0.643179,0.760346,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:24:57.692,FALSE,
-162.83,-3407.783,-340.22,0.003,0.002,0.001,0.003,5.0617,0.065437,-0.06255,0.643171,0.760353,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:25:03.512,FALSE,
-147.326,-3412.511,-340.189,0.005,0.004,0.001,0.002,4.8918,0.065428,-0.062413,0.643179,0.760358,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:25:09.312,FALSE,
-131.837,-3416.914,-340.144,0.007,0.006,0.001,0.004,4.7382,0.06539,-0.062363,0.643176,0.760368,0.13,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:25:15.172,FALSE,
-116.256,-3420.976,-340.14,0.003,0.002,0,0.002,4.588,0.065383,-0.062339,0.643208,0.760343,0.14,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:25:21.032,FALSE,
-100.62,-3424.686,-340.113,0.004,0.004,0.001,0.002,4.4562,0.065456,-0.062433,0.643187,0.760347,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:25:27.112,FALSE,
-84.868,-3427.997,-340.073,0.004,0.003,0,0.003,4.3342,0.065508,-0.062446,0.64316,0.760365,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:25:32.992,FALSE,
-69.069,-3430.96,-340.028,0.005,0.004,0,0.003,4.222,0.065547,-0.062376,0.643143,0.760382,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:25:38.652,FALSE,
-53.229,-3433.585,-340.02,0.003,0.003,0.001,0.001,4.1229,0.065464,-0.062334,0.643157,0.76038,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:25:44.612,FALSE,
-37.372,-3435.849,-339.998,0.004,0.003,0.001,0.002,4.0395,0.065422,-0.062378,0.643162,0.760376,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:25:50.472,FALSE,
-21.425,-3437.741,-339.966,0.005,0.002,0,0.005,3.9698,0.065414,-0.062318,0.643161,0.760382,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:25:56.392,FALSE,
-5.415,-3439.273,-339.964,0.003,0.002,0,0.002,3.9116,0.065431,-0.062265,0.643189,0.760362,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:26:02.472,FALSE,
10.57,-3440.432,-339.943,0.003,0.002,0,0.002,3.8769,0.065387,-0.062244,0.643184,0.760372,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:26:08.272,FALSE,
26.552,-3441.24,-339.917,0.003,0.003,0,0.002,3.86,0.065363,-0.062302,0.643168,0.760382,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:26:14.232,FALSE,
42.609,-3441.668,-339.887,0.003,0.002,0,0.002,3.8631,0.065357,-0.062222,0.643146,0.760408,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:26:20.152,FALSE,
58.631,-3441.734,-339.871,0.004,0.003,0,0.002,3.8805,0.065404,-0.062206,0.643143,0.760408,0.34,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:26:26.112,FALSE,
74.609,-3441.44,-339.858,0.005,0.004,0,0.003,3.9155,0.065391,-0.06234,0.643109,0.760427,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:26:32.052,FALSE,
90.604,-3440.784,-339.842,0.005,0.004,0,0.003,3.9686,0.065371,-0.062349,0.643082,0.76045,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:26:38.012,FALSE,
106.685,-3439.777,-339.833,0.006,0.003,0.001,0.005,4.0448,0.065406,-0.062205,0.643058,0.76048,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:26:43.992,FALSE,
122.626,-3438.386,-339.821,0.005,0.002,0.001,0.005,4.1281,0.06533,-0.062184,0.643041,0.760502,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:26:50.112,FALSE,
138.513,-3436.636,-339.846,0.005,0.004,0,0.004,4.2218,0.065258,-0.062179,0.643042,0.760508,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:26:55.852,FALSE,
154.444,-3434.518,-339.861,0.005,0.004,0,0.002,4.3347,0.065265,-0.062103,0.64305,0.760507,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:27:02.172,FALSE,
170.328,-3432.046,-339.872,0.005,0.004,0,0.002,4.463,0.065323,-0.062056,0.643041,0.760513,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:27:07.692,FALSE,
186.081,-3429.197,-339.862,0.005,0.004,0,0.003,4.595,0.065359,-0.062188,0.643003,0.760531,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:27:13.612,FALSE,
201.771,-3425.994,-339.873,0.004,0.003,0.001,0.003,4.7349,0.065348,-0.062239,0.643,0.76053,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:27:19.512,FALSE,
217.475,-3422.444,-339.895,0.006,0.005,0,0.003,4.8965,0.06542,-0.062175,0.642991,0.760538,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:27:25.412,FALSE,
233.142,-3418.521,-339.888,0.006,0.005,0,0.002,5.067,0.065405,-0.062021,0.643007,0.760538,0.28,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:27:31.292,FALSE,
248.585,-3414.254,-339.931,0.003,0.002,0,0.001,5.2299,0.065347,-0.062053,0.64301,0.760538,0.32,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:27:37.152,FALSE,
263.956,-3409.655,-339.988,0.005,0.004,0,0.003,5.3968,0.065275,-0.06203,0.643068,0.760496,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:27:43.192,FALSE,
279.31,-3404.682,-339.999,0.003,0.001,0,0.003,5.5841,0.06532,-0.062003,0.643063,0.760499,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:27:48.832,FALSE,
294.551,-3399.359,-340,0.004,0.002,0,0.003,5.7768,0.065297,-0.06195,0.643036,0.760528,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:27:54.672,FALSE,
309.658,-3393.703,-340.036,0.003,0.003,0,0.002,5.9663,0.065271,-0.061938,0.643053,0.760518,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:00.432,FALSE,
324.593,-3387.702,-340.069,0.003,0.002,0,0.003,6.1546,0.065242,-0.062013,0.643042,0.760523,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:06.232,FALSE,
339.425,-3381.342,-340.067,0.006,0.003,0.001,0.005,6.3542,0.065259,-0.062067,0.642993,0.760558,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:12.172,FALSE,
354.147,-3374.652,-340.088,0.003,0.002,0.001,0.001,6.5611,0.065265,-0.062065,0.642934,0.760608,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:17.872,FALSE,
368.764,-3367.632,-340.087,0.004,0.003,0.001,0.003,6.7749,0.065274,-0.061992,0.642901,0.760641,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:23.712,FALSE,
383.203,-3360.305,-340.144,0.004,0.003,0.001,0.003,6.9846,0.065182,-0.061868,0.642913,0.760648,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:29.592,FALSE,
397.498,-3352.63,-340.196,0.005,0.004,0.001,0.001,7.1896,0.065145,-0.061884,0.642911,0.760652,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:35.532,FALSE,
411.616,-3344.645,-340.289,0.009,0.007,0.001,0.005,7.3988,0.065248,-0.061935,0.642953,0.760604,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:41.452,FALSE,
425.573,-3336.295,-340.297,0.002,0.002,0,0.001,7.6134,0.065285,-0.061947,0.64293,0.760619,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:47.332,FALSE,
439.383,-3327.627,-340.3,0.005,0.005,0.001,0.002,7.833,0.065292,-0.061898,0.6429,0.760648,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:53.312,FALSE,
453.008,-3318.699,-340.403,0.003,0.002,0,0.002,8.0491,0.065244,-0.061779,0.642963,0.760608,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:28:59.272,FALSE,
448.048,-3318.853,-328.12,0.005,0.003,0.001,0.004,8.0741,0.065242,-0.061803,0.642952,0.760616,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:29:05.332,FALSE,
434.638,-3327.813,-328.12,0.006,0.005,0.001,0.004,7.8621,0.06515,-0.061758,0.642991,0.760595,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:29:11.932,FALSE,
420.999,-3336.443,-328.109,0.003,0.002,0,0.002,7.6448,0.065031,-0.061781,0.643001,0.760594,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:29:17.272,FALSE,
407.241,-3344.759,-328.021,0.004,0.003,0.001,0.003,7.4445,0.06501,-0.06173,0.642982,0.760617,0.28,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:29:23.372,FALSE,
393.293,-3352.743,-327.963,0.007,0.005,0.002,0.004,7.2411,0.065017,-0.061746,0.642967,0.760627,0.3,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:29:29.112,FALSE,
379.195,-3360.423,-327.952,0.003,0.001,0.001,0.003,7.039,0.065056,-0.061797,0.642946,0.760637,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:29:35.032,FALSE,
364.949,-3367.728,-327.853,0.006,0.003,0.001,0.005,6.8428,0.06516,-0.061884,0.642901,0.760659,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:29:40.952,FALSE,
350.513,-3374.762,-327.849,0.005,0.002,0.001,0.005,6.633,0.065159,-0.061997,0.642939,0.760618,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:29:47.232,FALSE,
336.005,-3381.446,-327.848,0.006,0.005,0.001,0.003,6.4312,0.065221,-0.062074,0.643003,0.760553,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:29:52.572,FALSE,
321.372,-3387.78,-327.806,0.004,0.003,0.001,0.002,6.2425,0.065213,-0.062011,0.643028,0.760537,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:29:58.392,FALSE,
306.653,-3393.777,-327.788,0.004,0.003,0,0.003,6.0636,0.065234,-0.061909,0.643037,0.760536,0.32,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:30:04.412,FALSE,
291.725,-3399.433,-327.795,0.004,0.004,0.001,0.001,5.8766,0.06523,-0.061896,0.643074,0.760507,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:30:10.192,FALSE,
276.686,-3404.747,-327.781,0.006,0.005,0,0.001,5.6902,0.065188,-0.061911,0.64311,0.760479,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:30:15.792,FALSE,
261.573,-3409.703,-327.78,0.006,0.005,0.001,0.003,5.5138,0.065156,-0.061946,0.643092,0.760494,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:30:21.612,FALSE,
246.405,-3414.285,-327.691,0.004,0.004,0,0.002,5.3561,0.065228,-0.061926,0.643055,0.76052,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:30:27.652,FALSE,
231.143,-3418.555,-327.669,0.004,0.003,0.001,0.002,5.1991,0.065251,-0.061912,0.643039,0.760532,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:30:33.312,FALSE,
215.704,-3422.46,-327.626,0.003,0.002,0.001,0.003,5.0388,0.065198,-0.061978,0.643038,0.760533,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:30:39.212,FALSE,
200.192,-3426.001,-327.621,0.002,0.001,0.001,0.002,4.8842,0.065088,-0.062061,0.64303,0.760542,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:30:45.072,FALSE,
184.733,-3429.199,-327.633,0.002,0.001,0,0.001,4.7527,0.065095,-0.061963,0.643048,0.760534,0.32,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:30:50.992,FALSE,
169.198,-3432.029,-327.608,0.003,0.002,0.001,0.002,4.6288,0.065074,-0.061878,0.643067,0.760527,0.13,TMC 30-B #5320,22.3,1014,54,'16.11.2022 21:30:56.932,FALSE,
